user_id,month_x,duration,message_count,totalcost_calls,mb_used,totalcost_messages,totalcost
1120,9.0,406.81,53.0,1.59,26728.27,26.22827,60.02257
1120,9.0,406.81,53.0,1.59,26728.27,26.22827,48.56178
1120,9.0,406.81,53.0,1.59,26728.27,26.22827,50.22346
1120,9.0,406.81,53.0,1.59,26728.27,26.22827,49.834
1120,10.0,370.04,43.0,1.29,16670.58,16.17058,52.18133
1120,10.0,370.04,43.0,1.29,16670.58,16.17058,57.06984
1120,10.0,370.04,43.0,1.29,16670.58,16.17058,52.56208
1120,10.0,370.04,43.0,1.29,16670.58,16.17058,52.870180000000005
1120,10.0,370.04,43.0,1.29,16670.58,16.17058,51.55408
1120,10.0,370.04,43.0,1.29,16670.58,16.17058,60.02257
1120,10.0,370.04,43.0,1.29,16670.58,16.17058,48.56178
1120,10.0,370.04,43.0,1.29,16670.58,16.17058,50.22346
1120,10.0,370.04,43.0,1.29,16670.58,16.17058,49.834
1120,11.0,318.63,42.0,1.26,19904.56,19.40456,52.18133
1120,11.0,318.63,42.0,1.26,19904.56,19.40456,57.06984
1120,11.0,318.63,42.0,1.26,19904.56,19.40456,52.56208
1120,11.0,318.63,42.0,1.26,19904.56,19.40456,52.870180000000005
1120,11.0,318.63,42.0,1.26,19904.56,19.40456,51.55408
1120,11.0,318.63,42.0,1.26,19904.56,19.40456,60.02257
1120,11.0,318.63,42.0,1.26,19904.56,19.40456,48.56178
1120,11.0,318.63,42.0,1.26,19904.56,19.40456,50.22346
1120,11.0,318.63,42.0,1.26,19904.56,19.40456,49.834
1120,12.0,411.91,55.0,1.65,16326.7,15.8267,52.18133
1120,12.0,411.91,55.0,1.65,16326.7,15.8267,57.06984
1120,12.0,411.91,55.0,1.65,16326.7,15.8267,52.56208
1120,12.0,411.91,55.0,1.65,16326.7,15.8267,52.870180000000005
1120,12.0,411.91,55.0,1.65,16326.7,15.8267,51.55408
1120,12.0,411.91,55.0,1.65,16326.7,15.8267,60.02257
1120,12.0,411.91,55.0,1.65,16326.7,15.8267,48.56178
1120,12.0,411.91,55.0,1.65,16326.7,15.8267,50.22346
1120,12.0,411.91,55.0,1.65,16326.7,15.8267,49.834
1122,5.0,333.28,15.0,0.4499999999999999,10913.65,10.41365,40.86205
1122,5.0,333.28,15.0,0.4499999999999999,10913.65,10.41365,51.31668
1122,5.0,333.28,15.0,0.4499999999999999,10913.65,10.41365,46.36015
1122,5.0,333.28,15.0,0.4499999999999999,10913.65,10.41365,62.63507
1122,5.0,333.28,15.0,0.4499999999999999,10913.65,10.41365,55.71748
1122,5.0,333.28,15.0,0.4499999999999999,10913.65,10.41365,48.77179
1122,5.0,333.28,15.0,0.4499999999999999,10913.65,10.41365,47.72453
1122,5.0,333.28,15.0,0.4499999999999999,10913.65,10.41365,51.8012
1122,6.0,452.87,15.0,0.4499999999999999,17780.58,17.28058,40.86205
1122,6.0,452.87,15.0,0.4499999999999999,17780.58,17.28058,51.31668
1122,6.0,452.87,15.0,0.4499999999999999,17780.58,17.28058,46.36015
1122,6.0,452.87,15.0,0.4499999999999999,17780.58,17.28058,62.63507
1122,6.0,452.87,15.0,0.4499999999999999,17780.58,17.28058,55.71748
1122,6.0,452.87,15.0,0.4499999999999999,17780.58,17.28058,48.77179
1122,6.0,452.87,15.0,0.4499999999999999,17780.58,17.28058,47.72453
1122,6.0,452.87,15.0,0.4499999999999999,17780.58,17.28058,51.8012
1122,7.0,333.03000000000003,19.0,0.57,16299.25,15.79925,40.86205
1122,7.0,333.03000000000003,19.0,0.57,16299.25,15.79925,51.31668
1122,7.0,333.03000000000003,19.0,0.57,16299.25,15.79925,46.36015
1122,7.0,333.03000000000003,19.0,0.57,16299.25,15.79925,62.63507
1122,7.0,333.03000000000003,19.0,0.57,16299.25,15.79925,55.71748
1122,7.0,333.03000000000003,19.0,0.57,16299.25,15.79925,48.77179
1122,7.0,333.03000000000003,19.0,0.57,16299.25,15.79925,47.72453
1122,7.0,333.03000000000003,19.0,0.57,16299.25,15.79925,51.8012
1122,8.0,447.66,22.0,0.6599999999999999,29045.27,28.54527,40.86205
1122,8.0,447.66,22.0,0.6599999999999999,29045.27,28.54527,51.31668
1122,8.0,447.66,22.0,0.6599999999999999,29045.27,28.54527,46.36015
1122,8.0,447.66,22.0,0.6599999999999999,29045.27,28.54527,62.63507
1122,8.0,447.66,22.0,0.6599999999999999,29045.27,28.54527,55.71748
1122,8.0,447.66,22.0,0.6599999999999999,29045.27,28.54527,48.77179
1122,8.0,447.66,22.0,0.6599999999999999,29045.27,28.54527,47.72453
1122,8.0,447.66,22.0,0.6599999999999999,29045.27,28.54527,51.8012
1122,9.0,443.36,16.0,0.48,22436.68,21.93668,40.86205
1122,9.0,443.36,16.0,0.48,22436.68,21.93668,51.31668
1122,9.0,443.36,16.0,0.48,22436.68,21.93668,46.36015
1122,9.0,443.36,16.0,0.48,22436.68,21.93668,62.63507
1122,9.0,443.36,16.0,0.48,22436.68,21.93668,55.71748
1122,9.0,443.36,16.0,0.48,22436.68,21.93668,48.77179
1122,9.0,443.36,16.0,0.48,22436.68,21.93668,47.72453
1122,9.0,443.36,16.0,0.48,22436.68,21.93668,51.8012
1122,10.0,372.7,21.0,0.63,17460.79,16.960790000000003,40.86205
1122,10.0,372.7,21.0,0.63,17460.79,16.960790000000003,51.31668
1122,10.0,372.7,21.0,0.63,17460.79,16.960790000000003,46.36015
1122,10.0,372.7,21.0,0.63,17460.79,16.960790000000003,62.63507
1122,10.0,372.7,21.0,0.63,17460.79,16.960790000000003,55.71748
1122,10.0,372.7,21.0,0.63,17460.79,16.960790000000003,48.77179
1122,10.0,372.7,21.0,0.63,17460.79,16.960790000000003,47.72453
1122,10.0,372.7,21.0,0.63,17460.79,16.960790000000003,51.8012
1122,11.0,350.75,28.0,0.84,16862.03,16.36203,40.86205
1122,11.0,350.75,28.0,0.84,16862.03,16.36203,51.31668
1122,11.0,350.75,28.0,0.84,16862.03,16.36203,46.36015
1122,11.0,350.75,28.0,0.84,16862.03,16.36203,62.63507
1122,11.0,350.75,28.0,0.84,16862.03,16.36203,55.71748
1122,11.0,350.75,28.0,0.84,16862.03,16.36203,48.77179
1122,11.0,350.75,28.0,0.84,16862.03,16.36203,47.72453
1122,11.0,350.75,28.0,0.84,16862.03,16.36203,51.8012
1122,12.0,341.46,24.0,0.72,21337.4,20.8374,40.86205
1122,12.0,341.46,24.0,0.72,21337.4,20.8374,51.31668
1122,12.0,341.46,24.0,0.72,21337.4,20.8374,46.36015
1122,12.0,341.46,24.0,0.72,21337.4,20.8374,62.63507
1122,12.0,341.46,24.0,0.72,21337.4,20.8374,55.71748
1122,12.0,341.46,24.0,0.72,21337.4,20.8374,48.77179
1122,12.0,341.46,24.0,0.72,21337.4,20.8374,47.72453
1122,12.0,341.46,24.0,0.72,21337.4,20.8374,51.8012
1123,6.0,40.07,1.0,0.03,1766.76,1.26676,22.49886
1123,6.0,40.07,1.0,0.03,1766.76,1.26676,54.42575
1123,6.0,40.07,1.0,0.03,1766.76,1.26676,40.40167
1123,6.0,40.07,1.0,0.03,1766.76,1.26676,50.8375
1123,6.0,40.07,1.0,0.03,1766.76,1.26676,44.37378
1123,6.0,40.07,1.0,0.03,1766.76,1.26676,54.20081
1123,6.0,40.07,1.0,0.03,1766.76,1.26676,49.99232
1123,7.0,526.76,30.0,0.8999999999999999,33222.95,32.72295,22.49886
1123,7.0,526.76,30.0,0.8999999999999999,33222.95,32.72295,54.42575
1123,7.0,526.76,30.0,0.8999999999999999,33222.95,32.72295,40.40167
1123,7.0,526.76,30.0,0.8999999999999999,33222.95,32.72295,50.8375
1123,7.0,526.76,30.0,0.8999999999999999,33222.95,32.72295,44.37378
1123,7.0,526.76,30.0,0.8999999999999999,33222.95,32.72295,54.20081
1123,7.0,526.76,30.0,0.8999999999999999,33222.95,32.72295,49.99232
1123,8.0,519.87,31.0,0.93,19375.57,18.87557,22.49886
1123,8.0,519.87,31.0,0.93,19375.57,18.87557,54.42575
1123,8.0,519.87,31.0,0.93,19375.57,18.87557,40.40167
1123,8.0,519.87,31.0,0.93,19375.57,18.87557,50.8375
1123,8.0,519.87,31.0,0.93,19375.57,18.87557,44.37378
1123,8.0,519.87,31.0,0.93,19375.57,18.87557,54.20081
1123,8.0,519.87,31.0,0.93,19375.57,18.87557,49.99232
1123,9.0,432.16,20.0,0.6,17772.7,17.2727,22.49886
1123,9.0,432.16,20.0,0.6,17772.7,17.2727,54.42575
1123,9.0,432.16,20.0,0.6,17772.7,17.2727,40.40167
1123,9.0,432.16,20.0,0.6,17772.7,17.2727,50.8375
1123,9.0,432.16,20.0,0.6,17772.7,17.2727,44.37378
1123,9.0,432.16,20.0,0.6,17772.7,17.2727,54.20081
1123,9.0,432.16,20.0,0.6,17772.7,17.2727,49.99232
1123,10.0,585.26,27.0,0.8099999999999999,21505.98,21.00598,22.49886
1123,10.0,585.26,27.0,0.8099999999999999,21505.98,21.00598,54.42575
1123,10.0,585.26,27.0,0.8099999999999999,21505.98,21.00598,40.40167
1123,10.0,585.26,27.0,0.8099999999999999,21505.98,21.00598,50.8375
1123,10.0,585.26,27.0,0.8099999999999999,21505.98,21.00598,44.37378
1123,10.0,585.26,27.0,0.8099999999999999,21505.98,21.00598,54.20081
1123,10.0,585.26,27.0,0.8099999999999999,21505.98,21.00598,49.99232
1123,11.0,415.77,35.0,1.05,21177.71,20.67771,22.49886
1123,11.0,415.77,35.0,1.05,21177.71,20.67771,54.42575
1123,11.0,415.77,35.0,1.05,21177.71,20.67771,40.40167
1123,11.0,415.77,35.0,1.05,21177.71,20.67771,50.8375
1123,11.0,415.77,35.0,1.05,21177.71,20.67771,44.37378
1123,11.0,415.77,35.0,1.05,21177.71,20.67771,54.20081
1123,11.0,415.77,35.0,1.05,21177.71,20.67771,49.99232
1123,12.0,645.67,38.0,1.14,24982.22,24.48222,22.49886
1123,12.0,645.67,38.0,1.14,24982.22,24.48222,54.42575
1123,12.0,645.67,38.0,1.14,24982.22,24.48222,40.40167
1123,12.0,645.67,38.0,1.14,24982.22,24.48222,50.8375
1123,12.0,645.67,38.0,1.14,24982.22,24.48222,44.37378
1123,12.0,645.67,38.0,1.14,24982.22,24.48222,54.20081
1123,12.0,645.67,38.0,1.14,24982.22,24.48222,49.99232
1124,10.0,220.24,30.0,0.3,3686.42,4.80494,77.30734
1124,10.0,220.24,30.0,0.3,3686.42,4.80494,86.32356
1124,10.0,220.24,30.0,0.3,3686.42,4.80494,99.61081
1124,11.0,536.56,96.0,0.96,4428.28,9.99796,77.30734
1124,11.0,536.56,96.0,0.96,4428.28,9.99796,86.32356
1124,11.0,536.56,96.0,0.96,4428.28,9.99796,99.61081
1124,12.0,421.42,93.0,0.93,6495.23,24.46661,77.30734
1124,12.0,421.42,93.0,0.93,6495.23,24.46661,86.32356
1124,12.0,421.42,93.0,0.93,6495.23,24.46661,99.61081
1125,12.0,489.51,54.0,1.62,22697.1,22.1971,58.5024
1126,6.0,755.17,78.0,0.78,26304.54,163.13178000000002,241.46348000000003
1126,6.0,755.17,78.0,0.78,26304.54,163.13178000000002,239.29405
1126,6.0,755.17,78.0,0.78,26304.54,163.13178000000002,290.38553
1126,6.0,755.17,78.0,0.78,26304.54,163.13178000000002,254.17731
1126,6.0,755.17,78.0,0.78,26304.54,163.13178000000002,231.97398
1126,6.0,755.17,78.0,0.78,26304.54,163.13178000000002,205.84432
1126,6.0,755.17,78.0,0.78,26304.54,163.13178000000002,200.97273
1126,7.0,897.21,94.0,0.94,25768.85,159.38195,241.46348000000003
1126,7.0,897.21,94.0,0.94,25768.85,159.38195,239.29405
1126,7.0,897.21,94.0,0.94,25768.85,159.38195,290.38553
1126,7.0,897.21,94.0,0.94,25768.85,159.38195,254.17731
1126,7.0,897.21,94.0,0.94,25768.85,159.38195,231.97398
1126,7.0,897.21,94.0,0.94,25768.85,159.38195,205.84432
1126,7.0,897.21,94.0,0.94,25768.85,159.38195,200.97273
1126,8.0,901.49,88.0,0.88,33070.09,210.49063,241.46348000000003
1126,8.0,901.49,88.0,0.88,33070.09,210.49063,239.29405
1126,8.0,901.49,88.0,0.88,33070.09,210.49063,290.38553
1126,8.0,901.49,88.0,0.88,33070.09,210.49063,254.17731
1126,8.0,901.49,88.0,0.88,33070.09,210.49063,231.97398
1126,8.0,901.49,88.0,0.88,33070.09,210.49063,205.84432
1126,8.0,901.49,88.0,0.88,33070.09,210.49063,200.97273
1126,9.0,706.3,74.0,0.74,28196.33,176.37431,241.46348000000003
1126,9.0,706.3,74.0,0.74,28196.33,176.37431,239.29405
1126,9.0,706.3,74.0,0.74,28196.33,176.37431,290.38553
1126,9.0,706.3,74.0,0.74,28196.33,176.37431,254.17731
1126,9.0,706.3,74.0,0.74,28196.33,176.37431,231.97398
1126,9.0,706.3,74.0,0.74,28196.33,176.37431,205.84432
1126,9.0,706.3,74.0,0.74,28196.33,176.37431,200.97273
1126,10.0,822.95,86.0,0.86,24840.64,152.88448,241.46348000000003
1126,10.0,822.95,86.0,0.86,24840.64,152.88448,239.29405
1126,10.0,822.95,86.0,0.86,24840.64,152.88448,290.38553
1126,10.0,822.95,86.0,0.86,24840.64,152.88448,254.17731
1126,10.0,822.95,86.0,0.86,24840.64,152.88448,231.97398
1126,10.0,822.95,86.0,0.86,24840.64,152.88448,205.84432
1126,10.0,822.95,86.0,0.86,24840.64,152.88448,200.97273
1126,11.0,978.12,72.0,0.72,20906.16,125.34312,241.46348000000003
1126,11.0,978.12,72.0,0.72,20906.16,125.34312,239.29405
1126,11.0,978.12,72.0,0.72,20906.16,125.34312,290.38553
1126,11.0,978.12,72.0,0.72,20906.16,125.34312,254.17731
1126,11.0,978.12,72.0,0.72,20906.16,125.34312,231.97398
1126,11.0,978.12,72.0,0.72,20906.16,125.34312,205.84432
1126,11.0,978.12,72.0,0.72,20906.16,125.34312,200.97273
1126,12.0,708.61,77.0,0.77,20588.09,123.11663,241.46348000000003
1126,12.0,708.61,77.0,0.77,20588.09,123.11663,239.29405
1126,12.0,708.61,77.0,0.77,20588.09,123.11663,290.38553
1126,12.0,708.61,77.0,0.77,20588.09,123.11663,254.17731
1126,12.0,708.61,77.0,0.77,20588.09,123.11663,231.97398
1126,12.0,708.61,77.0,0.77,20588.09,123.11663,205.84432
1126,12.0,708.61,77.0,0.77,20588.09,123.11663,200.97273
1127,6.0,22.98,3.0,0.09,7756.93,7.25693,28.03633
1127,6.0,22.98,3.0,0.09,7756.93,7.25693,48.34867
1127,6.0,22.98,3.0,0.09,7756.93,7.25693,48.02067
1127,6.0,22.98,3.0,0.09,7756.93,7.25693,50.45667
1127,6.0,22.98,3.0,0.09,7756.93,7.25693,48.89012
1127,6.0,22.98,3.0,0.09,7756.93,7.25693,54.70935
1127,6.0,22.98,3.0,0.09,7756.93,7.25693,51.60195
1127,7.0,231.33,10.0,0.3,21608.77,21.10877,28.03633
1127,7.0,231.33,10.0,0.3,21608.77,21.10877,48.34867
1127,7.0,231.33,10.0,0.3,21608.77,21.10877,48.02067
1127,7.0,231.33,10.0,0.3,21608.77,21.10877,50.45667
1127,7.0,231.33,10.0,0.3,21608.77,21.10877,48.89012
1127,7.0,231.33,10.0,0.3,21608.77,21.10877,54.70935
1127,7.0,231.33,10.0,0.3,21608.77,21.10877,51.60195
1127,8.0,231.97,9.0,0.27,21291.57,20.79157,28.03633
1127,8.0,231.97,9.0,0.27,21291.57,20.79157,48.34867
1127,8.0,231.97,9.0,0.27,21291.57,20.79157,48.02067
1127,8.0,231.97,9.0,0.27,21291.57,20.79157,50.45667
1127,8.0,231.97,9.0,0.27,21291.57,20.79157,48.89012
1127,8.0,231.97,9.0,0.27,21291.57,20.79157,54.70935
1127,8.0,231.97,9.0,0.27,21291.57,20.79157,51.60195
1127,9.0,174.57,16.0,0.48,25239.57,24.73957,28.03633
1127,9.0,174.57,16.0,0.48,25239.57,24.73957,48.34867
1127,9.0,174.57,16.0,0.48,25239.57,24.73957,48.02067
1127,9.0,174.57,16.0,0.48,25239.57,24.73957,50.45667
1127,9.0,174.57,16.0,0.48,25239.57,24.73957,48.89012
1127,9.0,174.57,16.0,0.48,25239.57,24.73957,54.70935
1127,9.0,174.57,16.0,0.48,25239.57,24.73957,51.60195
1127,10.0,157.06,12.0,0.36,24318.32,23.81832,28.03633
1127,10.0,157.06,12.0,0.36,24318.32,23.81832,48.34867
1127,10.0,157.06,12.0,0.36,24318.32,23.81832,48.02067
1127,10.0,157.06,12.0,0.36,24318.32,23.81832,50.45667
1127,10.0,157.06,12.0,0.36,24318.32,23.81832,48.89012
1127,10.0,157.06,12.0,0.36,24318.32,23.81832,54.70935
1127,10.0,157.06,12.0,0.36,24318.32,23.81832,51.60195
1127,11.0,211.08,12.0,0.36,28516.95,28.01695,28.03633
1127,11.0,211.08,12.0,0.36,28516.95,28.01695,48.34867
1127,11.0,211.08,12.0,0.36,28516.95,28.01695,48.02067
1127,11.0,211.08,12.0,0.36,28516.95,28.01695,50.45667
1127,11.0,211.08,12.0,0.36,28516.95,28.01695,48.89012
1127,11.0,211.08,12.0,0.36,28516.95,28.01695,54.70935
1127,11.0,211.08,12.0,0.36,28516.95,28.01695,51.60195
1127,12.0,323.93,14.0,0.42,21964.05,21.46405,28.03633
1127,12.0,323.93,14.0,0.42,21964.05,21.46405,48.34867
1127,12.0,323.93,14.0,0.42,21964.05,21.46405,48.02067
1127,12.0,323.93,14.0,0.42,21964.05,21.46405,50.45667
1127,12.0,323.93,14.0,0.42,21964.05,21.46405,48.89012
1127,12.0,323.93,14.0,0.42,21964.05,21.46405,54.70935
1127,12.0,323.93,14.0,0.42,21964.05,21.46405,51.60195
1128,6.0,43.77,25.0,0.25,13036.38,70.25466,140.94236
1128,6.0,43.77,25.0,0.25,13036.38,70.25466,195.67124
1128,6.0,43.77,25.0,0.25,13036.38,70.25466,160.31053
1128,6.0,43.77,25.0,0.25,13036.38,70.25466,198.03214
1128,6.0,43.77,25.0,0.25,13036.38,70.25466,188.79691000000005
1128,6.0,43.77,25.0,0.25,13036.38,70.25466,172.64539
1128,6.0,43.77,25.0,0.25,13036.38,70.25466,149.71247
1128,7.0,71.7,38.0,0.38,20796.32,124.57424,140.94236
1128,7.0,71.7,38.0,0.38,20796.32,124.57424,195.67124
1128,7.0,71.7,38.0,0.38,20796.32,124.57424,160.31053
1128,7.0,71.7,38.0,0.38,20796.32,124.57424,198.03214
1128,7.0,71.7,38.0,0.38,20796.32,124.57424,188.79691000000005
1128,7.0,71.7,38.0,0.38,20796.32,124.57424,172.64539
1128,7.0,71.7,38.0,0.38,20796.32,124.57424,149.71247
1128,8.0,53.11,54.0,0.54,15748.49,89.23943,140.94236
1128,8.0,53.11,54.0,0.54,15748.49,89.23943,195.67124
1128,8.0,53.11,54.0,0.54,15748.49,89.23943,160.31053
1128,8.0,53.11,54.0,0.54,15748.49,89.23943,198.03214
1128,8.0,53.11,54.0,0.54,15748.49,89.23943,188.79691000000005
1128,8.0,53.11,54.0,0.54,15748.49,89.23943,172.64539
1128,8.0,53.11,54.0,0.54,15748.49,89.23943,149.71247
1128,9.0,16.84,43.0,0.43,21204.82,127.43374,140.94236
1128,9.0,16.84,43.0,0.43,21204.82,127.43374,195.67124
1128,9.0,16.84,43.0,0.43,21204.82,127.43374,160.31053
1128,9.0,16.84,43.0,0.43,21204.82,127.43374,198.03214
1128,9.0,16.84,43.0,0.43,21204.82,127.43374,188.79691000000005
1128,9.0,16.84,43.0,0.43,21204.82,127.43374,172.64539
1128,9.0,16.84,43.0,0.43,21204.82,127.43374,149.71247
1128,10.0,33.04,37.0,0.37,19870.93,118.09651,140.94236
1128,10.0,33.04,37.0,0.37,19870.93,118.09651,195.67124
1128,10.0,33.04,37.0,0.37,19870.93,118.09651,160.31053
1128,10.0,33.04,37.0,0.37,19870.93,118.09651,198.03214
1128,10.0,33.04,37.0,0.37,19870.93,118.09651,188.79691000000005
1128,10.0,33.04,37.0,0.37,19870.93,118.09651,172.64539
1128,10.0,33.04,37.0,0.37,19870.93,118.09651,149.71247
1128,11.0,43.23,42.0,0.42,17541.87,101.79309,140.94236
1128,11.0,43.23,42.0,0.42,17541.87,101.79309,195.67124
1128,11.0,43.23,42.0,0.42,17541.87,101.79309,160.31053
1128,11.0,43.23,42.0,0.42,17541.87,101.79309,198.03214
1128,11.0,43.23,42.0,0.42,17541.87,101.79309,188.79691000000005
1128,11.0,43.23,42.0,0.42,17541.87,101.79309,172.64539
1128,11.0,43.23,42.0,0.42,17541.87,101.79309,149.71247
1128,12.0,95.56,55.0,0.55,14172.41,78.20687,140.94236
1128,12.0,95.56,55.0,0.55,14172.41,78.20687,195.67124
1128,12.0,95.56,55.0,0.55,14172.41,78.20687,160.31053
1128,12.0,95.56,55.0,0.55,14172.41,78.20687,198.03214
1128,12.0,95.56,55.0,0.55,14172.41,78.20687,188.79691000000005
1128,12.0,95.56,55.0,0.55,14172.41,78.20687,172.64539
1128,12.0,95.56,55.0,0.55,14172.41,78.20687,149.71247
1130,9.0,236.57,51.0,1.53,12787.35,12.28735,40.91445
1130,9.0,236.57,51.0,1.53,12787.35,12.28735,57.058220000000006
1130,9.0,236.57,51.0,1.53,12787.35,12.28735,36.72091
1130,9.0,236.57,51.0,1.53,12787.35,12.28735,53.48363
1130,10.0,469.74,92.0,2.76,20706.02,20.20602,40.91445
1130,10.0,469.74,92.0,2.76,20706.02,20.20602,57.058220000000006
1130,10.0,469.74,92.0,2.76,20706.02,20.20602,36.72091
1130,10.0,469.74,92.0,2.76,20706.02,20.20602,53.48363
1130,11.0,525.0,89.0,2.67,13800.91,13.30091,40.91445
1130,11.0,525.0,89.0,2.67,13800.91,13.30091,57.058220000000006
1130,11.0,525.0,89.0,2.67,13800.91,13.30091,36.72091
1130,11.0,525.0,89.0,2.67,13800.91,13.30091,53.48363
1130,12.0,431.44,104.0,3.12,17920.43,17.42043,40.91445
1130,12.0,431.44,104.0,3.12,17920.43,17.42043,57.058220000000006
1130,12.0,431.44,104.0,3.12,17920.43,17.42043,36.72091
1130,12.0,431.44,104.0,3.12,17920.43,17.42043,53.48363
1132,4.0,334.08,72.0,0.72,15651.16,88.55812,162.61892
1132,4.0,334.08,72.0,0.72,15651.16,88.55812,260.50233
1132,4.0,334.08,72.0,0.72,15651.16,88.55812,233.07029
1132,4.0,334.08,72.0,0.72,15651.16,88.55812,242.90684
1132,4.0,334.08,72.0,0.72,15651.16,88.55812,194.88367
1132,4.0,334.08,72.0,0.72,15651.16,88.55812,222.29265
1132,4.0,334.08,72.0,0.72,15651.16,88.55812,215.08064
1132,4.0,334.08,72.0,0.72,15651.16,88.55812,224.08766
1132,4.0,334.08,72.0,0.72,15651.16,88.55812,178.36147
1132,5.0,724.76,149.0,1.49,28966.39,181.76473,162.61892
1132,5.0,724.76,149.0,1.49,28966.39,181.76473,260.50233
1132,5.0,724.76,149.0,1.49,28966.39,181.76473,233.07029
1132,5.0,724.76,149.0,1.49,28966.39,181.76473,242.90684
1132,5.0,724.76,149.0,1.49,28966.39,181.76473,194.88367
1132,5.0,724.76,149.0,1.49,28966.39,181.76473,222.29265
1132,5.0,724.76,149.0,1.49,28966.39,181.76473,215.08064
1132,5.0,724.76,149.0,1.49,28966.39,181.76473,224.08766
1132,5.0,724.76,149.0,1.49,28966.39,181.76473,178.36147
1132,6.0,681.59,143.0,1.43,25117.77,154.82439,162.61892
1132,6.0,681.59,143.0,1.43,25117.77,154.82439,260.50233
1132,6.0,681.59,143.0,1.43,25117.77,154.82439,233.07029
1132,6.0,681.59,143.0,1.43,25117.77,154.82439,242.90684
1132,6.0,681.59,143.0,1.43,25117.77,154.82439,194.88367
1132,6.0,681.59,143.0,1.43,25117.77,154.82439,222.29265
1132,6.0,681.59,143.0,1.43,25117.77,154.82439,215.08064
1132,6.0,681.59,143.0,1.43,25117.77,154.82439,224.08766
1132,6.0,681.59,143.0,1.43,25117.77,154.82439,178.36147
1132,7.0,546.21,149.0,1.49,26707.82,165.95474000000002,162.61892
1132,7.0,546.21,149.0,1.49,26707.82,165.95474000000002,260.50233
1132,7.0,546.21,149.0,1.49,26707.82,165.95474000000002,233.07029
1132,7.0,546.21,149.0,1.49,26707.82,165.95474000000002,242.90684
1132,7.0,546.21,149.0,1.49,26707.82,165.95474000000002,194.88367
1132,7.0,546.21,149.0,1.49,26707.82,165.95474000000002,222.29265
1132,7.0,546.21,149.0,1.49,26707.82,165.95474000000002,215.08064
1132,7.0,546.21,149.0,1.49,26707.82,165.95474000000002,224.08766
1132,7.0,546.21,149.0,1.49,26707.82,165.95474000000002,178.36147
1132,8.0,748.51,151.0,1.51,19555.51,115.88857,162.61892
1132,8.0,748.51,151.0,1.51,19555.51,115.88857,260.50233
1132,8.0,748.51,151.0,1.51,19555.51,115.88857,233.07029
1132,8.0,748.51,151.0,1.51,19555.51,115.88857,242.90684
1132,8.0,748.51,151.0,1.51,19555.51,115.88857,194.88367
1132,8.0,748.51,151.0,1.51,19555.51,115.88857,222.29265
1132,8.0,748.51,151.0,1.51,19555.51,115.88857,215.08064
1132,8.0,748.51,151.0,1.51,19555.51,115.88857,224.08766
1132,8.0,748.51,151.0,1.51,19555.51,115.88857,178.36147
1132,9.0,627.98,155.0,1.55,23637.55,144.46285,162.61892
1132,9.0,627.98,155.0,1.55,23637.55,144.46285,260.50233
1132,9.0,627.98,155.0,1.55,23637.55,144.46285,233.07029
1132,9.0,627.98,155.0,1.55,23637.55,144.46285,242.90684
1132,9.0,627.98,155.0,1.55,23637.55,144.46285,194.88367
1132,9.0,627.98,155.0,1.55,23637.55,144.46285,222.29265
1132,9.0,627.98,155.0,1.55,23637.55,144.46285,215.08064
1132,9.0,627.98,155.0,1.55,23637.55,144.46285,224.08766
1132,9.0,627.98,155.0,1.55,23637.55,144.46285,178.36147
1132,10.0,625.25,153.0,1.53,22614.02,137.29814000000002,162.61892
1132,10.0,625.25,153.0,1.53,22614.02,137.29814000000002,260.50233
1132,10.0,625.25,153.0,1.53,22614.02,137.29814000000002,233.07029
1132,10.0,625.25,153.0,1.53,22614.02,137.29814000000002,242.90684
1132,10.0,625.25,153.0,1.53,22614.02,137.29814000000002,194.88367
1132,10.0,625.25,153.0,1.53,22614.02,137.29814000000002,222.29265
1132,10.0,625.25,153.0,1.53,22614.02,137.29814000000002,215.08064
1132,10.0,625.25,153.0,1.53,22614.02,137.29814000000002,224.08766
1132,10.0,625.25,153.0,1.53,22614.02,137.29814000000002,178.36147
1132,11.0,598.29,166.0,1.66,23920.68,146.44476,162.61892
1132,11.0,598.29,166.0,1.66,23920.68,146.44476,260.50233
1132,11.0,598.29,166.0,1.66,23920.68,146.44476,233.07029
1132,11.0,598.29,166.0,1.66,23920.68,146.44476,242.90684
1132,11.0,598.29,166.0,1.66,23920.68,146.44476,194.88367
1132,11.0,598.29,166.0,1.66,23920.68,146.44476,222.29265
1132,11.0,598.29,166.0,1.66,23920.68,146.44476,215.08064
1132,11.0,598.29,166.0,1.66,23920.68,146.44476,224.08766
1132,11.0,598.29,166.0,1.66,23920.68,146.44476,178.36147
1132,12.0,608.73,150.0,1.5,17396.31,100.77417,162.61892
1132,12.0,608.73,150.0,1.5,17396.31,100.77417,260.50233
1132,12.0,608.73,150.0,1.5,17396.31,100.77417,233.07029
1132,12.0,608.73,150.0,1.5,17396.31,100.77417,242.90684
1132,12.0,608.73,150.0,1.5,17396.31,100.77417,194.88367
1132,12.0,608.73,150.0,1.5,17396.31,100.77417,222.29265
1132,12.0,608.73,150.0,1.5,17396.31,100.77417,215.08064
1132,12.0,608.73,150.0,1.5,17396.31,100.77417,224.08766
1132,12.0,608.73,150.0,1.5,17396.31,100.77417,178.36147
1133,7.0,58.040000000000006,27.0,0.27,3895.05,6.2653500000000015,77.11575
